,titanic,tic-tac-toe,iris,breast_cancer,load_wine,IBM_HR,telco_churn,GenderRecognition,banknote,liver,magic,adult,digits5,insurance,make_friedman1,make_friedman2,make_friedman3,wage,Demographics,gdp,used_cars,load_diabetes,boston,world_happiness_indicator,who_life_expectancy,mobile_prices,suicide_rates_cleaned,videogamesales,red_wine_quality
0,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156
1,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156,0.36787968862663156
2,0.862318255,0.910961644,0.849231977,0.597177745,0.658815408,0.978601578,0.933682385,0.549397662,0.842283402,0.956385707,0.907714702,0.827950671,0.321278872,0.17044548954812866,0.08041888608268946,0.24363212672137816,0.03641138637459341,0.5054798756548529,0.1876838444942266,0.0049597697186803775,0.2767488108697168,0.146904621985148,0.10296377314484438,0.36787968862663156,0.007328317989152999,0.12081428571428572,0.4848802449528926,0.8922812192626536,0.019012270381236252
3,0.862318255,0.910961644,0.849231977,0.597177745,0.658815408,0.978601578,0.933682385,0.549397662,0.842283402,0.956385707,0.907714702,0.827950671,0.321278872,0.17044548954812866,0.08041888608268946,0.24363212672137816,0.03641138637459341,0.5054798756548529,0.1876838444942266,0.0049597697186803775,0.2767488108697168,0.146904621985148,0.10296377314484438,0.03883944207916268,0.007328317989152999,0.12081428571428572,0.4848802449528926,0.8922812192626536,0.019012270381236252
4,0.870380817,0.911488092,0.855694695,0.567501601,0.591876513,0.979263561,0.935938095,0.559343756,0.853158884,0.945443398,0.904730165,0.825268614,0.276684714,0.17044548954812866,0.07797917213525496,0.24233395212771863,0.034213443622884455,0.44918819786278913,0.1674668962090364,0.0049597697186803775,0.14345851585005737,0.11812599470419281,0.058826114347957544,0.03883944207916268,0.0053596635069841116,0.11854084742857142,0.4427626368433496,0.8885532464730478,0.016431725492939
5,0.870380817,0.911488092,0.855694695,0.567501601,0.591876513,0.979263561,0.935938095,0.559343756,0.853158884,0.945443398,0.904730165,0.825268614,0.276684714,0.17044548954812866,0.07797917213525496,0.24233395212771863,0.034213443622884455,0.44918819786278913,0.1674668962090364,0.00506294397965613,0.14345851585005737,0.11812599470419281,0.058826114347957544,0.03845115700633693,0.0053596635069841116,0.11854084742857142,0.4427626368433496,0.8885532464730478,0.016431725492939
6,0.870380817,0.911488092,0.855697773,0.55654033,0.579566542,0.979263561,0.936727252,0.559343756,0.838817028,0.937385031,0.901735377,0.825268614,0.276684714,0.17044548954812866,0.05982413191671786,0.24208797574642021,0.02921980417497258,0.44657437873525285,0.15908289980201135,0.00506294397965613,0.14139789642421086,0.11478886115415385,0.05773986216705783,0.03845115700633693,0.004999719726583418,0.11854084742857142,0.4427626368433496,0.8885532464730478,0.014981541819944438
7,0.865242171,0.90031335,0.855697773,0.55654033,0.579566542,0.97771579,0.936727252,0.543410751,0.838817028,0.937385031,0.901735377,0.790406346,0.212146842,0.17044548954812866,0.05982413191671786,0.24208797574642021,0.02921980417497258,0.44657437873525285,0.15908289980201135,0.00506294397965613,0.14139789642421086,0.11478886115415385,0.05773986216705783,0.038794602648627864,0.004999719726583418,0.11854084742857142,0.4271604970707374,0.8881027983044049,0.014981541819944438
8,0.865242171,0.90031335,0.855697773,0.55654033,0.569323678,0.97771579,0.936727252,0.543410751,0.838817028,0.932686698,0.901735377,0.790406346,0.212146842,0.07934313639943537,0.05287956789337567,0.1369230396059632,0.02921980417497258,0.42233729698910877,0.15908289980201135,0.00506294397965613,0.13168833259734167,0.11222315693093125,0.056654648495322556,0.038794602648627864,0.004999719726583418,0.11854084742857142,0.4271604970707374,0.8881027983044049,0.014927806331982868
9,0.869413369,0.903041839,0.61324208,0.554223627,0.569323678,0.97771579,0.940309613,0.543410751,0.838056567,0.932686698,0.901734902,0.790406346,0.204958458,0.07934313639943537,0.05287956789337567,0.1369230396059632,0.028317563013693408,0.42233729698910877,0.15911101383907625,0.00506294397965613,0.13168833259734167,0.11222315693093125,0.056654648495322556,0.038794602648627864,0.004999719726583418,0.11185073028571428,0.42107759038450027,0.8881027983044049,0.014927806331982868
10,0.869413369,0.903041839,0.61324208,0.554223627,0.567637196,0.978270156,0.940309613,0.541714882,0.838056567,0.919348714,0.901734902,0.788942913,0.204958458,0.07934313639943537,0.041482328071184085,0.1369230396059632,0.028317563013693408,0.38527329017808376,0.15911101383907625,0.00506294397965613,0.1300366604947805,0.10635133790473073,0.04888526718478757,0.03724061447808325,0.004999719726583418,0.11185073028571428,0.42107759038450027,0.8881025788577884,0.014925250689836788
11,0.869413369,0.897064836,0.604004088,0.545362419,0.567637196,0.978270156,0.940309613,0.541714882,0.838056567,0.919348714,0.899975851,0.788942913,0.204569926,0.0793496430175738,0.041482328071184085,0.13691557383326233,0.028317563013693408,0.38527329017808376,0.15911101383907625,0.00506294397965613,0.1300366604947805,0.10635133790473073,0.04888526718478757,0.03724061447808325,0.004999719726583418,0.1095098777142857,0.40059259223829735,0.8881025788577884,0.014925250689836788
12,0.874635878,0.897064836,0.604004088,0.545362419,0.556227065,0.978270156,0.942507673,0.541604365,0.843666949,0.917441587,0.899975851,0.788407427,0.204569926,0.0793496430175738,0.03439592697463695,0.13691557383326233,0.02831747728794286,0.38527329017808376,0.15449452798414515,0.004753222090508143,0.12255154680188554,0.10569207907199803,0.044116285959104946,0.03724061447808325,0.004999719726583418,0.1095098777142857,0.40059259223829735,0.8881025788577884,0.014925250689836788
13,0.874635878,0.89633409,0.601057797,0.545436347,0.556227065,0.978653061,0.942507673,0.541604365,0.843666949,0.917441587,0.899888751,0.788407427,0.204569926,0.0793496430175738,0.03439592697463695,0.13691557383326233,0.02831747728794286,0.3822925137936627,0.15449452798414515,0.004753222090508143,0.12255154680188554,0.10569207907199803,0.044116285959104946,0.03729420173932443,0.004999719726583418,0.10664371657142857,0.40059259223829735,0.8881947493922104,0.014925250689836788
14,0.870568761,0.89633409,0.601057797,0.545436347,0.556227065,0.978653061,0.942507673,0.541604365,0.842766331,0.917441587,0.899888751,0.788407427,0.192952293,0.1505913395954286,0.03245913173569313,0.10789022256694905,0.02831747728794286,0.3822925137936627,0.15449452798414515,0.0049121971315921106,0.11521009204647396,0.10537588743592774,0.04408308823496627,0.03729420173932443,0.004999719726583418,0.10664371657142857,0.3996885682004155,0.8881947493922104,0.014925250689836788
15,0.870568761,0.886160449,0.601058149,0.545436347,0.535865827,0.978653061,0.943992118,0.541241616,0.842766331,0.913181407,0.899888751,0.788407343,0.192952293,0.1505913395954286,0.03245913173569313,0.10789022256694905,0.02680872910382648,0.3708089832061113,0.14770637611463833,0.0049121971315921106,0.11521009204647396,0.10537588743592774,0.04408308823496627,0.03729420173932443,0.004264138215346345,0.10527213028571428,0.3996885682004155,0.8881947493922104,0.014873535869718717
16,0.873585208,0.886160449,0.601058149,0.544322161,0.535865827,0.978332057,0.943992118,0.541241616,0.842766331,0.913181407,0.899952813,0.788407343,0.192952293,0.1237499395419456,0.03245913173569313,0.10789022256694905,0.02680872910382648,0.3708089832061113,0.14770637611463833,0.0049121971315921106,0.11521009204647396,0.10088821462212709,0.04408308823496627,0.037458224968190346,0.004264138215346345,0.10527213028571428,0.39471068451318014,0.8884098913083728,0.014873535869718717
17,0.873585208,0.881194477,0.601044979,0.544322161,0.551269344,0.978332057,0.940609695,0.541241616,0.846177123,0.913181407,0.899952813,0.788407343,0.186172084,0.1237499395419456,0.03430847234208163,0.0983037811736573,0.02680872910382648,0.3708089832061113,0.14770637611463833,0.004860321799510242,0.11522354942402377,0.10088821462212709,0.03616421375397104,0.037458224968190346,0.004464525414388879,0.10527213028571428,0.39471068451318014,0.8884098913083728,0.014439350608519506
18,0.873585208,0.881194477,0.601044979,0.544322161,0.551269344,0.978332057,0.940609695,0.537868669,0.846177123,0.913183671,0.898973184,0.788407343,0.186172084,0.11655364892187965,0.03430847234208163,0.0983037811736573,0.026540445309134547,0.3695183405516969,0.14031193360063532,0.004860321799510242,0.11522354942402377,0.10088821462212709,0.03616421375397104,0.037458224968190346,0.004464525414388879,0.10532442828571428,0.39471068451318014,0.887706463676411,0.014439350608519506
19,0.88157747,0.881194477,0.601044979,0.540099027,0.534050412,0.978023095,0.942930263,0.537868669,0.846177123,0.913183671,0.898973184,0.788407343,0.186172084,0.11655364892187965,0.03430847234208163,0.0983037811736573,0.026540445309134547,0.3695183405516969,0.14031193360063532,0.004860321799510242,0.11522354942402377,0.1038433636182185,0.03616421375397104,0.03779446736217385,0.0040875207938831475,0.10532442828571428,0.39410602051235577,0.887706463676411,0.014439350608519506
20,0.88157747,0.875686561,0.641000759,0.540099027,0.534050412,0.978023095,0.942930263,0.537855063,0.842151269,0.893050589,0.898973184,0.788407343,0.180487416,0.11572584427889876,0.03442580947986978,0.09830573035023511,0.026540445309134547,0.3695183405516969,0.14028480012009192,0.004961215546303094,0.1182309507279777,0.1038433636182185,0.0361573814461706,0.03779446736217385,0.0040875207938831475,0.10532442828571428,0.39410602051235577,0.8864733318117067,0.014510851673168191
21,0.88157747,0.875686561,0.641000759,0.537655119,0.534050412,0.978347377,0.942930263,0.537855063,0.842151269,0.893050589,0.8999511,0.787261969,0.180487416,0.11572584427889876,0.03442580947986978,0.09830573035023511,0.02664964181175814,0.3664814244172867,0.14028480012009192,0.004961215546303094,0.1182309507279777,0.09934232898420278,0.0361573814461706,0.03779446736217385,0.0040875207938831475,0.07637636885714286,0.39410602051235577,0.8864733318117067,0.014510851673168191
22,0.880569095,0.875686561,0.641000759,0.537655119,0.522573,0.978347377,0.939968103,0.537847882,0.842151269,0.886984375,0.8999511,0.787261969,0.180487416,0.11488598593164129,0.032399070446725506,0.09827646939267466,0.02664964181175814,0.3664814244172867,0.14028480012009192,0.004961215546303094,0.1182309507279777,0.09934232898420278,0.04026847080613808,0.03771790228793658,0.0043450352012418016,0.07637636885714286,0.3943894003159147,0.8864733318117067,0.014510851673168191
23,0.880569095,0.875685967,0.601030925,0.537655119,0.522573,0.978606455,0.939968103,0.537847882,0.848420859,0.886984375,0.899826726,0.785744894,0.177548908,0.11488598593164129,0.032399070446725506,0.09827646939267466,0.02664964181175814,0.36301797495208243,0.14004488565320367,0.004961215546303094,0.10853907461730872,0.09934232898420278,0.04026847080613808,0.03771790228793658,0.0043450352012418016,0.07637636885714286,0.3943894003159147,0.8873809729922192,0.014384966130281283
24,0.877345863,0.875685967,0.601030925,0.535533082,0.522573,0.978606455,0.94173824,0.537847882,0.848420859,0.873422798,0.899826726,0.785744894,0.177548908,0.11457906942909295,0.032399070446725506,0.09827646939267466,0.025443147715248072,0.36301797495208243,0.14004488565320367,0.004961215546303094,0.10853907461730872,0.09822684248607552,0.04026847080613808,0.03771790228793658,0.0043450352012418016,0.07754367857142856,0.38320052064153665,0.8873809729922192,0.014384966130281283
25,0.877345863,0.875685967,0.658460859,0.535533082,0.536954776,0.978606455,0.94173824,0.537788435,0.849221667,0.873422798,0.899826726,0.784480397,0.177548908,0.11457906942909295,0.027292115537321505,0.09830911082455428,0.025443147715248072,0.36301797495208243,0.14004488565320367,0.004961215546303094,0.10853907461730872,0.09822684248607552,0.036159324747684074,0.03756620788558316,0.004087463291618836,0.07754367857142856,0.38320052064153665,0.8873809729922192,0.014384966130281283
26,0.877345863,0.872984693,0.658460859,0.535533082,0.536954776,0.978502108,0.94173824,0.537788435,0.849221667,0.873422798,0.899554735,0.784480397,0.171769178,0.1138962774418356,0.027292115537321505,0.09830911082455428,0.025443147715248072,0.3677482090529781,0.1400447100674533,0.0050291517573545184,0.10470074656001335,0.09857977132020343,0.036159324747684074,0.03756620788558316,0.004087463291618836,0.0737643817142857,0.386031565795,0.8866397022715197,0.01438365331161014
27,0.876337227,0.872984693,0.658460859,0.528748618,0.536954776,0.978502108,0.941128509,0.533700862,0.849221667,0.877554382,0.899554735,0.784022504,0.171769178,0.1138962774418356,0.027286870579686828,0.0824345746170452,0.026076961318154276,0.3677482090529781,0.1400447100674533,0.0050291517573545184,0.10470074656001335,0.09857977132020343,0.036159324747684074,0.03756620788558316,0.004087463291618836,0.0737643817142857,0.386031565795,0.8866397022715197,0.01438365331161014
28,0.876337227,0.872984693,0.650489105,0.528748618,0.529271279,0.978116717,0.941128509,0.533700862,0.847552859,0.877554382,0.899554735,0.784022504,0.169802605,0.1138962774418356,0.027286870579686828,0.0824345746170452,0.026076961318154276,0.3677482090529781,0.1400447100674533,0.0050291517573545184,0.10470074656001335,0.09818172319540366,0.03368442090551853,0.03755980558169309,0.0040860013881464366,0.069531018,0.3803727136900107,0.8866397022715197,0.01438365331161014
29,0.876337227,0.867142036,0.650489105,0.528748618,0.529271279,0.978116717,0.941128509,0.533747353,0.847552859,0.877554382,0.898038034,0.784022504,0.169802605,0.11485545388311892,0.027286870579686828,0.09826091954266196,0.022504916251245673,0.36518329193203536,0.13947620062941438,0.004926142978701293,0.09456916776958041,0.09818172319540366,0.03368442090551853,0.03755980558169309,0.0040860013881464366,0.069531018,0.3803727136900107,0.888410868473862,0.014208639069047345
30,0.880849541,0.867142036,0.601480934,0.528802059,0.529271279,0.978116717,0.941828045,0.533747353,0.847552859,0.86161077,0.898038034,0.78426393,0.169802605,0.11485545388311892,0.02919467865863023,0.09826091954266196,0.022504916251245673,0.36518329193203536,0.13947620062941438,0.004926142978701293,0.09456916776958041,0.09557558289479798,0.03368442090551853,0.03755980558169309,0.0040860013881464366,0.069531018,0.3803727136900107,0.888410868473862,0.014208639069047345
31,0.880849541,0.867142036,0.601480934,0.528802059,0.5177772,0.978911175,0.941828045,0.533747353,0.850117147,0.86161077,0.898038034,0.78426393,0.168587637,0.11241482843635318,0.02919467865863023,0.09128532175474281,0.024083389288210005,0.36518329193203536,0.13955013685981543,0.004926142978701293,0.09456916776958041,0.09557558289479798,0.034649098663021426,0.037620386197394676,0.003998358174424131,0.07612054657142857,0.38056215375366576,0.887730082265025,0.014335219257958097
32,0.880849541,0.868728618,0.601480934,0.528802059,0.5177772,0.978911175,0.941828045,0.533199342,0.850117147,0.85956989,0.896876481,0.78426393,0.168587637,0.11241482843635318,0.02857340742723267,0.09128532175474281,0.024083389288210005,0.3592557931948466,0.13955013685981543,0.004806849911986127,0.08969527589973138,0.09557558289479798,0.034649098663021426,0.037620386197394676,0.003998358174424131,0.07612054657142857,0.38056215375366576,0.887730082265025,0.014335219257958097
33,0.881550335,0.868728618,0.598805704,0.528866389,0.5177772,0.978911175,0.942539151,0.533199342,0.84320863,0.85956989,0.896876481,0.781394174,0.168587637,0.11241482843635318,0.02857340742723267,0.08882487397717999,0.021944960973246455,0.3592557931948466,0.13955013685981543,0.004806849911986127,0.08969527589973138,0.0938450271045943,0.034649098663021426,0.037620386197394676,0.003998358174424131,0.07612054657142857,0.38055302393722507,0.887730082265025,0.014335219257958097
34,0.881550335,0.868728618,0.598805704,0.528866389,0.528535141,0.978813524,0.942539151,0.533199342,0.84320863,0.85956989,0.896876481,0.781394174,0.168587587,0.06840559523950288,0.02857340742723267,0.08882487397717999,0.021944960973246455,0.36782086055502067,0.13809657409742007,0.004806849911986127,0.08969527589973138,0.0938450271045943,0.03204600300253978,0.03768402013675559,0.004052783491076703,0.06847088285714285,0.38055302393722507,0.8870689948996832,0.013893981973029287
35,0.881550335,0.869747839,0.598805704,0.528866389,0.528535141,0.978813524,0.942539151,0.533700572,0.84320863,0.867117967,0.8947733,0.782357228,0.168587587,0.06840559523950288,0.022598879484511086,0.09134227762828231,0.021944960973246455,0.36782086055502067,0.13809657409742007,0.004904732467051634,0.09771267418380016,0.09661571379389851,0.03204600300253978,0.03768402013675559,0.004052783491076703,0.06847088285714285,0.38055302393722507,0.8870689948996832,0.013893981973029287
36,0.881450437,0.869747839,0.607081962,0.525426999,0.528535141,0.978652983,0.938588726,0.533700572,0.846903607,0.867117967,0.8947733,0.782357228,0.168587587,0.06840559523950288,0.022598879484511086,0.09134227762828231,0.02485851886237527,0.36782086055502067,0.13810398197080628,0.004904732467051634,0.09771267418380016,0.09661571379389851,0.03204600300253978,0.03768402013675559,0.004052783491076703,0.06847088285714285,0.37983143910061723,0.8870280910109164,0.013893981973029287
37,0.881450437,0.869747839,0.607081962,0.525426999,0.528640058,0.978652983,0.938588726,0.533700572,0.846903607,0.857502301,0.8947733,0.782357228,0.168587601,0.11295099185264751,0.022598879484511086,0.07107822197359756,0.02485851886237527,0.36743077990607986,0.13810398197080628,0.004904732467051634,0.09771267418380016,0.09620699266721817,0.03438397814057337,0.037620386197394676,0.003936476478926088,0.06838530028571428,0.37983143910061723,0.8870280910109164,0.01415598448090057
38,0.881450437,0.865759819,0.607081962,0.525426999,0.528640058,0.978652983,0.938588726,0.533218038,0.846903607,0.857502301,0.895219541,0.785018843,0.168587601,0.11295099185264751,0.023642367299894374,0.07107822197359756,0.02203638029802192,0.36743077990607986,0.13630693186722984,0.005028640192136563,0.088598744918614,0.09620699266721817,0.03438397814057337,0.037620386197394676,0.003936476478926088,0.06838530028571428,0.37983143910061723,0.8870280910109164,0.01415598448090057
39,0.880279839,0.865759819,0.630097881,0.524630823,0.528640058,0.978875459,0.940934951,0.533218038,0.848334317,0.85294351,0.895219541,0.785018843,0.168587601,0.11295099185264751,0.023642367299894374,0.07107822197359756,0.02203638029802192,0.36743077990607986,0.13630693186722984,0.005028640192136563,0.088598744918614,0.09620699266721817,0.03438397814057337,0.037620386197394676,0.003969557682932848,0.06865542628571429,0.38010548804849015,0.8834002265166774,0.01415598448090057
40,0.880279839,0.865759819,0.630097881,0.524630823,0.53262768,0.978875459,0.940934951,0.533218038,0.848334317,0.85294351,0.895219541,0.785018843,0.162177338,0.06848675375100105,0.023642367299894374,0.06967656037080629,0.02203638029802192,0.36138778322936765,0.13630693186722984,0.005028640192136563,0.088598744918614,0.09455269601750722,0.03368442100684474,0.0378206230238106,0.003969557682932848,0.06865542628571429,0.38010548804849015,0.8834002265166774,0.01413320565638384
41,0.880279839,0.866847224,0.630097881,0.524630823,0.53262768,0.978616569,0.940934951,0.533118089,0.848267062,0.857354287,0.895222007,0.782804776,0.162177338,0.06848675375100105,0.02505506799842149,0.06967656037080629,0.024384815935963207,0.36138778322936765,0.1377207093695033,0.004768364461881225,0.09060160583621125,0.09455269601750722,0.03368442100684474,0.0378206230238106,0.003969557682932848,0.06865542628571429,0.3785880485976967,0.8834002265166774,0.01413320565638384
42,0.878880603,0.866847224,0.608935797,0.519073781,0.530116672,0.978616569,0.94172075,0.533118089,0.848267062,0.857354287,0.895222007,0.782804776,0.162177338,0.06848675375100105,0.02505506799842149,0.07078668210500322,0.024384815935963207,0.36138778322936765,0.1377207093695033,0.004768364461881225,0.09060160583621125,0.09455269601750722,0.03368442100684474,0.0378206230238106,0.003743733955758017,0.06602590285714285,0.3785880485976967,0.8863380529475072,0.01413320565638384
43,0.878880603,0.866847224,0.608935797,0.519073781,0.530116672,0.978616569,0.94172075,0.533118089,0.848267062,0.851807625,0.895222007,0.780742672,0.168563061,0.11268146734421895,0.022329599119189428,0.07078668210500322,0.024384815935963207,0.3606032446289699,0.1377207093695033,0.004768364461881225,0.09060160583621125,0.09456351780965738,0.03615570503788153,0.03756013186077571,0.003743733955758017,0.06602590285714285,0.37585512128750365,0.8863380529475072,0.013818128126461398
44,0.878880603,0.854618667,0.608935797,0.520333873,0.530116672,0.978888886,0.94172075,0.531963813,0.84536563,0.851807625,0.894777937,0.780742672,0.168563061,0.11268146734421895,0.022329599119189428,0.07078668210500322,0.019872389203194632,0.3606032446289699,0.13526181773891532,0.004904732467051634,0.08446055324125322,0.09456351780965738,0.03615570503788153,0.03756013186077571,0.003743733955758017,0.06602590285714285,0.37585512128750365,0.8863380529475072,0.013818128126461398
45,0.878707246,0.854618667,0.630437083,0.520333873,0.522825964,0.978888886,0.939037784,0.531963813,0.84536563,0.853735128,0.894777937,0.780742672,0.168563061,0.11268146734421895,0.021667163114128942,0.06801616889278904,0.019872389203194632,0.3606032446289699,0.13526181773891532,0.004904732467051634,0.08446055324125322,0.09456351780965738,0.03615570503788153,0.03756013186077571,0.003905700643239928,0.06709888971428571,0.37585512128750365,0.8873902274328628,0.01364683433371918
46,0.878707246,0.854618667,0.630437083,0.52057977,0.522825964,0.979023116,0.939037784,0.531963813,0.84536563,0.853735128,0.894777937,0.779974202,0.167630259,0.11052589555062217,0.021667163114128942,0.06801616889278904,0.019872389203194632,0.35643926821469524,0.13526181773891532,0.004904732467051634,0.08446055324125322,0.09330675550087034,0.033999046811104806,0.03734665751026343,0.003905700643239928,0.06709888971428571,0.3758599263736638,0.8873902274328628,0.01364683433371918
47,0.878707246,0.866924092,0.630437083,0.52057977,0.525808708,0.979023116,0.939037784,0.531410546,0.84790104,0.853735128,0.88208413,0.779974202,0.167630259,0.11052589555062217,0.021667163114128942,0.06801616889278904,0.021802304272547143,0.35643926821469524,0.13526235602915154,0.004880074623424034,0.07975381999050377,0.09330675550087034,0.033999046811104806,0.03734665751026343,0.003905700643239928,0.06709888971428571,0.3758599263736638,0.8873902274328628,0.014040852254659106
48,0.878377089,0.866924092,0.636957167,0.52057977,0.525808708,0.979023116,0.941718332,0.531410546,0.84790104,0.85939464,0.88208413,0.779974202,0.167630259,0.11052589555062217,0.023593203579640332,0.07335409197115252,0.021802304272547143,0.35646053222161167,0.13526235602915154,0.004880074623424034,0.07975381999050377,0.09330675550087034,0.031520796282596526,0.03734665751026343,0.003936382968369898,0.06616343314285714,0.3791690199420837,0.8837805371084048,0.014040852254659106
49,0.878377089,0.866924092,0.636957167,0.525205357,0.5257476,0.978635265,0.941718332,0.531410546,0.84790104,0.85939464,0.88208413,0.779845497,0.167650567,0.11129847718833474,0.023593203579640332,0.07335409197115252,0.021802304272547143,0.35646053222161167,0.13526235602915154,0.004880074623424034,0.07975381999050377,0.09406479487283441,0.031520796282596526,0.03796959766797261,0.003936382968369898,0.06616343314285714,0.3791690199420837,0.8837805371084048,0.013452213384766756
50,0.878377089,0.853962193,0.634680898,0.525205357,0.5257476,0.978635265,0.941718332,0.533026678,0.844437499,0.84615879,0.877286373,0.779845497,0.167650567,0.11129847718833474,0.021676025346540905,0.06802292367839792,0.02362921745655479,0.35646053222161167,0.1349390279985663,0.004768364461881225,0.07388245154878846,0.09406479487283441,0.031520796282596526,0.03796959766797261,0.003936382968369898,0.06616343314285714,0.3791690199420837,0.8837805371084048,0.013452213384766756
